,Date,Close,Volume,Adj Close,^DJI_Close,^IXIC_Close,^GSPC_Close,^RLG_Close,^NYA_Close,^VIX_Close,DX-Y.NYB_Close,EURUSD=X_Close,GBPUSD=X_Close,GC=F_Close,SI=F_Close,CL=F_Close,WM1NS,WM2NS,ICSA,CCSA,JTSJOL,PAYEMS,RSXFS,TCU,UMCSENT,BUSINV,INDPRO,GACDFSA066MSFRBPHI,GACDISA066MSFRBNY,BACTSAMFRBDAL,IR,IQ,PPIACO,CPIAUCSL,CPILFESL,MICH,CSCICP03USM665S,Grow,News_Score
54,2015-03-23,31.802499771118164,150838800,28.696016311645508,18116.0390625,5010.97021484375,2104.419921875,1011.27001953125,11070.8896484375,13.40999984741211,97.02999877929688,1.0826611518859863,1.494321584701538,1188.0,16.871999740600586,47.45000076293945,3040.0,11923.4,284000.0,2306000.0,5210.0,140924.0,391056.0,77.8113,93.0,1799349.0,101.8077,7.2,3.7,-17.4,125.3,125.9,191.5,235.976,240.755,3.0,101.045977420683,True,0.3368484789072578
55,2015-03-24,31.67250061035156,131369200,28.578712463378903,18011.140625,4994.72998046875,2091.5,1007.1900024414062,11019.75,13.619999885559082,97.19000244140624,1.094499111175537,1.4951928853988647,1191.699951171875,16.96299934387207,47.5099983215332,3040.0,11923.4,284000.0,2306000.0,5210.0,140924.0,391056.0,77.8113,93.0,1799349.0,101.8077,7.2,3.7,-17.4,125.3,125.9,191.5,235.976,240.755,3.0,101.045977420683,False,0.4787821551122614
56,2015-03-25,30.84499931335449,206620800,27.832040786743164,17718.5390625,4876.52001953125,2061.050048828125,989.9500122070312,10897.509765625,15.4399995803833,96.9800033569336,1.0902034044265747,1.483393311500549,1197.300048828125,16.979999542236328,49.209999084472656,3040.0,11923.4,284000.0,2306000.0,5210.0,140924.0,391056.0,77.8113,93.0,1799349.0,101.8077,7.2,3.7,-17.4,125.3,125.9,191.5,235.976,240.755,3.0,101.045977420683,False,0.5
57,2015-03-26,31.059999465942383,190291600,28.02604484558105,17678.23046875,4863.35986328125,2056.14990234375,988.6099853515624,10865.150390625,15.800000190734863,97.44000244140624,1.0960465669631958,1.487740993499756,1205.0999755859375,17.121999740600586,51.43000030517578,3040.0,11923.4,284000.0,2306000.0,5210.0,140924.0,391056.0,77.8113,93.0,1799349.0,101.8077,7.2,3.7,-17.4,125.3,125.9,191.5,235.976,240.755,3.0,101.045977420683,True,0.6680336080594237
58,2015-03-27,30.8125,158184800,27.802717208862305,17712.66015625,4891.22021484375,2061.02001953125,992.0399780273438,10875.1396484375,15.06999969482422,97.29000091552734,1.0886367559432983,1.4858399629592896,1199.800048828125,17.052000045776367,48.869998931884766,3040.0,11923.4,284000.0,2306000.0,5210.0,140924.0,391056.0,77.8113,93.0,1799349.0,101.8077,7.2,3.7,-17.4,125.3,125.9,191.5,235.976,240.755,3.0,101.045977420683,False,0.5487317469030427
59,2015-03-30,31.592500686645508,188398800,28.506526947021484,17976.310546875,4947.43994140625,2086.239990234375,1003.4199829101562,10989.16015625,14.510000228881836,97.9800033569336,1.0884946584701538,1.4885826110839844,1184.800048828125,16.656999588012695,48.68000030517578,3169.7,11960.9,269000.0,2278000.0,5210.0,140924.0,391056.0,77.8113,93.0,1799349.0,101.8077,7.2,3.7,-17.4,125.3,125.9,191.5,235.976,240.755,3.0,101.045977420683,True,0.6458677072598112
60,2015-03-31,31.107500076293945,168362400,28.06890296936035,17776.119140625,4900.8798828125,2067.889892578125,994.469970703125,10899.1904296875,15.289999961853027,98.36000061035156,1.0830246210098269,1.4809110164642334,1183.0999755859375,16.58099937438965,47.59999847412109,3169.7,11960.9,269000.0,2278000.0,5210.0,140924.0,391056.0,77.8113,93.0,1799349.0,101.8077,7.2,3.7,-17.4,125.3,125.9,191.5,235.976,240.755,3.0,101.045977420683,False,0.5
61,2015-04-01,31.0625,162485600,28.02829360961914,17698.1796875,4880.22998046875,2059.68994140625,990.3599853515624,10891.6103515625,15.109999656677246,98.19000244140624,1.073814034461975,1.482953429222107,1208.0999755859375,17.04400062561035,50.09000015258789,3169.7,11960.9,269000.0,2278000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.9907912102316004
62,2015-04-02,31.32999992370605,128880400,28.26967430114746,17763.240234375,4886.93994140625,2066.9599609375,993.6799926757812,10953.16015625,14.670000076293944,97.44000244140624,1.0769942998886108,1.4836794137954712,1200.9000244140625,16.68600082397461,49.13999938964844,3169.7,11960.9,269000.0,2278000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.5
63,2015-04-06,31.837499618530277,148776000,28.72759246826172,17880.849609375,4917.31982421875,2080.6201171875,1000.7100219726562,11033.1201171875,14.739999771118164,97.11000061035156,1.100134253501892,1.4930721521377563,1218.5999755859375,17.094999313354492,52.13999938964844,3010.8,12113.2,282000.0,2273000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.5
64,2015-04-07,31.502500534057617,140049200,28.42531967163086,17875.419921875,4910.22998046875,2076.330078125,998.5599975585938,11013.240234375,14.779999732971191,97.83000183105467,1.0934817790985107,1.4890702962875366,1210.5999755859375,16.825000762939453,53.97999954223633,3010.8,12113.2,282000.0,2273000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.7548982464600245
65,2015-04-08,31.399999618530277,149316800,28.33283424377441,17902.509765625,4950.81982421875,2081.89990234375,1003.3499755859376,11032.990234375,13.979999542236328,98.06999969482422,1.0824151039123535,1.4823819398880005,1203.0999755859375,16.440000534057617,50.41999816894531,3010.8,12113.2,282000.0,2273000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.0515839224066816
66,2015-04-09,31.63999938964844,129936000,28.54938697814941,17958.73046875,4974.56005859375,2091.179931640625,1007.5900268554688,11065.3896484375,13.09000015258789,99.16000366210938,1.078527569770813,1.487851619720459,1193.5999755859375,16.163999557495117,50.790000915527344,3010.8,12113.2,282000.0,2273000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.0015424973343469
67,2015-04-10,31.774999618530277,160752000,28.671205520629883,18057.650390625,4995.97998046875,2102.06005859375,1011.0499877929688,11112.6796875,12.579999923706056,99.38999938964844,1.0669056177139282,1.4714971780776978,1204.5999755859375,16.3700008392334,51.63999938964844,3010.8,12113.2,282000.0,2273000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.0198581156576062
68,2015-04-13,31.712499618530277,145460400,28.614809036254883,17977.0390625,4988.25,2092.429931640625,1006.0900268554688,11056.759765625,13.9399995803833,99.48999786376952,1.060985445976257,1.4640644788742063,1199.300048828125,16.280000686645508,51.90999984741211,2943.1,12091.5,298000.0,2320000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.5
69,2015-04-14,31.575000762939453,102098400,28.490741729736328,18036.69921875,4977.2900390625,2095.840087890625,1006.1099853515624,11108.0703125,13.670000076293944,98.76000213623048,1.0572947263717651,1.466791749000549,1192.800048828125,16.150999069213867,53.290000915527344,2943.1,12091.5,298000.0,2320000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.5744736654146473
70,2015-04-15,31.69499969482422,115881600,28.59902000427246,18112.609375,5011.02001953125,2106.6298828125,1010.5399780273438,11171.0595703125,12.84000015258789,98.33000183105467,1.0647132396697998,1.4771921634674072,1201.5,16.268999099731445,56.38999938964844,2943.1,12091.5,298000.0,2320000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.5
71,2015-04-16,31.542499542236328,113476000,28.461408615112305,18105.76953125,5007.7900390625,2104.989990234375,1010.4199829101562,11169.75,12.600000381469728,97.41999816894533,1.0676802396774292,1.4828435182571411,1198.0,16.275999069213867,56.709999084472656,2943.1,12091.5,298000.0,2320000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.5
72,2015-04-17,31.1875,207828000,28.14109230041504,17826.30078125,4931.81005859375,2081.179931640625,997.5599975585938,11058.4501953125,13.890000343322754,97.5199966430664,1.0755579471588137,1.4921809434890747,1202.9000244140625,16.22100067138672,55.7400016784668,2943.1,12091.5,298000.0,2320000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.6051447913899285
73,2015-04-20,31.899999618530277,188217200,28.78399085998535,18034.9296875,4994.60009765625,2100.39990234375,1008.6199951171876,11116.5703125,13.300000190734863,97.94000244140624,1.0810226202011108,1.4968267679214478,1193.5,15.883000373840332,56.380001068115234,3040.3,12034.3,295000.0,2279000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.5
74,2015-04-21,31.727500915527344,129740400,28.628341674804688,17949.58984375,5014.10009765625,2097.2900390625,1009.8099975585938,11100.3798828125,13.25,97.9800033569336,1.0747487545013428,1.490979552268982,1202.9000244140625,16.00200080871582,55.2599983215332,3040.3,12034.3,295000.0,2279000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.5
75,2015-04-22,32.154998779296875,150618000,29.014083862304688,18038.26953125,5035.169921875,2107.9599609375,1015.0700073242188,11144.4501953125,12.710000038146973,98.0199966430664,1.074171543121338,1.4935628175735474,1186.9000244140625,15.791000366210938,56.15999984741211,3040.3,12034.3,295000.0,2279000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.5
76,2015-04-23,32.41749954223633,183083600,29.25094223022461,18058.689453125,5056.06005859375,2112.929931640625,1018.1300048828124,11191.48046875,12.479999542236328,97.27999877929688,1.0725815296173096,1.5037593841552734,1194.4000244140625,15.824000358581545,57.7400016784668,3040.3,12034.3,295000.0,2279000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.0634044434490855
77,2015-04-24,32.56999969482422,178103600,29.388545989990234,18080.140625,5092.080078125,2117.68994140625,1021.260009765625,11192.9296875,12.289999961853027,96.91999816894533,1.0815019607543943,1.5052080154418943,1175.199951171875,15.630999565124512,57.150001525878906,3040.3,12034.3,295000.0,2279000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.5
78,2015-04-27,33.162498474121094,387816800,29.923171997070312,18037.970703125,5060.25,2108.919921875,1016.8400268554688,11167.3095703125,13.119999885559082,96.7699966430664,1.086897373199463,1.517657995223999,1203.300048828125,16.389999389648438,56.9900016784668,3108.6,11852.8,269000.0,2254000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,True,0.5442326486690737
79,2015-04-28,32.63999938964844,475696000,29.451717376708984,18110.140625,5055.419921875,2114.760009765625,1015.8300170898438,11203.080078125,12.40999984741211,96.08999633789062,1.087795972824097,1.5223711729049685,1214.0,16.586999893188477,57.060001373291016,3108.6,11852.8,269000.0,2254000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.812819919929306
80,2015-04-29,32.15999984741211,253544400,29.018592834472656,18035.529296875,5023.64013671875,2106.85009765625,1010.8300170898438,11154.1103515625,13.390000343322754,95.12000274658205,1.096912145614624,1.533483624458313,1209.800048828125,16.670000076293945,58.58000183105469,3108.6,11852.8,269000.0,2254000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.4931128516720696
81,2015-04-30,31.287500381469727,332781600,28.2313232421875,17840.51953125,4941.419921875,2085.510009765625,998.6500244140624,11049.740234375,14.550000190734863,94.5999984741211,1.1114321947097778,1.542686104774475,1182.4000244140625,16.124000549316406,59.630001068115234,3108.6,11852.8,269000.0,2254000.0,5598.0,141202.0,391375.0,77.3419,95.9,1805660.0,101.2285,9.3,0.1,-16.7,125.1,125.1,190.9,236.222,241.346,2.6,100.98959504827,False,0.5
82,2015-05-01,32.23749923706055,234050400,29.08852767944336,18024.060546875,5005.39013671875,2108.2900390625,1010.6799926757812,11140.3603515625,12.699999809265137,95.3000030517578,1.1214659214019775,1.5354615449905396,1174.5,16.111000061035156,59.150001525878906,3108.6,11852.8,269000.0,2254000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,True,0.5
83,2015-05-04,32.17499923706055,203953200,29.032129287719727,18070.400390625,5016.93017578125,2114.489990234375,1012.219970703125,11173.2802734375,12.850000381469728,95.4800033569336,1.1185932159423828,1.5146695375442505,1186.800048828125,16.417999267578125,58.93000030517578,3041.9,11898.0,267000.0,2261000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,False,0.531135510421807
84,2015-05-05,31.450000762939453,197085600,28.37795066833496,17928.19921875,4939.330078125,2089.4599609375,999.510009765625,11049.33984375,14.3100004196167,95.12999725341795,1.1149141788482666,1.5122873783111572,1193.199951171875,16.55699920654297,60.400001525878906,3041.9,11898.0,267000.0,2261000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,False,0.5
85,2015-05-06,31.252500534057617,288564000,28.199745178222656,17841.98046875,4919.64013671875,2080.14990234375,995.6500244140624,11015.990234375,15.149999618530272,94.12999725341795,1.1186307668685913,1.517427682876587,1190.300048828125,16.483999252319336,60.93000030517578,3041.9,11898.0,267000.0,2261000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,False,0.5443650956039725
86,2015-05-07,31.315000534057617,175763600,28.374170303344727,17924.060546875,4945.5400390625,2088.0,1000.22998046875,11036.400390625,15.130000114440918,94.62000274658205,1.1341469287872314,1.5242043733596802,1182.4000244140625,16.27199935913086,58.93999862670898,3041.9,11898.0,267000.0,2261000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,True,0.520955381623713
87,2015-05-08,31.905000686645508,222201600,28.90875625610352,18191.109375,5003.5498046875,2116.10009765625,1013.2100219726562,11196.5,12.859999656677246,94.79000091552734,1.1246949434280396,1.5407133102416992,1189.0999755859375,16.441999435424805,59.38999938964844,3041.9,11898.0,267000.0,2261000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,True,0.5
88,2015-05-11,31.57999992370605,168143200,28.61427497863769,18105.169921875,4993.56982421875,2105.330078125,1009.219970703125,11140.740234375,13.850000381469728,95.01000213623048,1.1194071769714355,1.5434004068374634,1183.199951171875,16.29800033569336,59.25,2880.4,11904.9,271000.0,2253000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,False,0.3345857467448247
89,2015-05-12,31.467500686645508,192640000,28.512338638305664,18068.23046875,4976.18994140625,2099.1201171875,1006.1599731445312,11113.169921875,13.859999656677246,94.52999877929688,1.114441990852356,1.557705283164978,1192.5999755859375,16.510000228881836,60.75,2880.4,11904.9,271000.0,2253000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,False,0.5
90,2015-05-13,31.502500534057617,138776800,28.54405403137207,18060.490234375,4981.68994140625,2098.47998046875,1005.8200073242188,11117.0,13.760000228881836,93.62000274658205,1.1221455335617063,1.567103385925293,1218.4000244140625,17.207000732421875,60.5,2880.4,11904.9,271000.0,2253000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,True,0.5657378895370219
91,2015-05-14,32.23749923706055,180814000,29.21003150939941,18252.240234375,5050.7998046875,2121.10009765625,1018.0599975585938,11207.330078125,12.739999771118164,93.36000061035156,1.1350480318069458,1.574009895324707,1225.4000244140625,17.448999404907227,59.880001068115234,2880.4,11904.9,271000.0,2253000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,True,0.9808039953415806
92,2015-05-15,32.192501068115234,152832000,29.16925048828125,18272.560546875,5048.2900390625,2122.72998046875,1019.0999755859376,11228.349609375,12.380000114440918,93.13999938964844,1.1404979228973389,1.5772124528884888,1225.5,17.545000076293945,59.68999862670898,2880.4,11904.9,271000.0,2253000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,False,0.5
93,2015-05-18,32.54750061035156,203531600,29.490917205810547,18298.880859375,5078.43994140625,2129.199951171875,1022.469970703125,11227.8896484375,12.729999542236328,94.19000244140624,1.144505262374878,1.574604868888855,1227.800048828125,17.711999893188477,59.43000030517578,2924.3,11919.2,276000.0,2258000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,True,0.5095532802285598
94,2015-05-19,32.51750183105469,178532800,29.463733673095703,18312.390625,5070.02978515625,2127.830078125,1020.969970703125,11213.150390625,12.850000381469728,95.2699966430664,1.1326183080673218,1.5663670301437378,1206.9000244140625,17.049999237060547,57.2599983215332,2924.3,11919.2,276000.0,2258000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,False,0.3910884549534481
95,2015-05-20,32.51499938964844,145819600,29.46147346496582,18285.400390625,5071.740234375,2125.85009765625,1019.7100219726562,11210.240234375,12.880000114440918,95.4499969482422,1.1146656274795532,1.5516144037246704,1208.9000244140625,17.091999053955078,58.97999954223633,2924.3,11919.2,276000.0,2258000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,False,0.9546399833668828
96,2015-05-21,32.84749984741211,158921600,29.76274299621582,18285.740234375,5090.7900390625,2130.820068359375,1022.989990234375,11239.66015625,12.109999656677246,95.26000213623048,1.1100751161575315,1.5542914867401123,1204.4000244140625,17.111000061035156,60.720001220703125,2924.3,11919.2,276000.0,2258000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,True,0.5199679469412476
97,2015-05-22,33.1349983215332,182384000,30.023237228393555,18232.01953125,5089.35986328125,2126.06005859375,1021.47998046875,11197.6904296875,12.130000114440918,96.01000213623048,1.1111851930618286,1.5663915872573853,1204.300048828125,17.030000686645508,59.720001220703125,2924.3,11919.2,276000.0,2258000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,True,0.59521803378323
98,2015-05-26,32.404998779296875,282790400,29.361801147460938,18041.5390625,5032.75,2104.199951171875,1010.989990234375,11065.3203125,14.0600004196167,97.3000030517578,1.0971167087554932,1.5472211837768557,1187.199951171875,16.733999252319336,58.02999877929688,3031.1,11873.4,281000.0,2236000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,False,0.5
99,2015-05-27,33.0099983215332,183332800,29.90998268127441,18162.990234375,5106.58984375,2123.47998046875,1020.8900146484376,11143.349609375,13.270000457763672,97.37000274658205,1.08888578414917,1.539859175682068,1185.9000244140625,16.63800048828125,57.5099983215332,3031.1,11873.4,281000.0,2236000.0,5563.0,141540.0,394332.0,76.9613,90.7,1809972.0,100.7536,5.8,3.9,-18.9,126.5,125.7,193.4,237.001,241.688,2.8,100.90680350866,True,0.6052796060969351
